Pos,ID,Name,BV,SV,Team,21_xMins,22_xMins,23_xMins,24_xMins,25_xMins,26_xMins,27_xMins,28_xMins,29_xMins,30_xMins,21_Pts,22_Pts,23_Pts,24_Pts,25_Pts,26_Pts,27_Pts,28_Pts,29_Pts,30_Pts
G,688,Wright,3.9,3.9,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,689,Seung soo,4.3,4.3,Newcastle,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02
M,690,Cardines,4.4,4.4,Crystal Palace,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.04,0.04,0.04
F,691,Calvert-Lewin,5.9,5.9,Leeds United,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,3.19,3.69,3.22,2.78,3.47,3.05,3.10,3.08,3.62,3.24
D,692,Leoni,4.9,4.9,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,693,Hutchinson,5.4,5.4,Nott'm Forest,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,68.40,3.15,2.54,3.03,3.28,2.97,3.73,2.90,2.98,2.54,3.23
D,694,Mukiele,4.3,4.3,Sunderland,87.00,87.00,85.95,85.95,85.95,85.95,85.95,85.95,85.95,85.95,3.91,4.36,4.06,5.10,2.79,3.53,4.09,3.79,4.19,3.81
D,695,Tchatchoua,4.4,4.4,Wolves,56.10,56.10,56.10,56.10,56.10,112.20,56.10,56.10,56.10,56.10,2.09,1.95,1.03,2.08,1.67,3.19,1.98,1.92,1.69,1.97
F,696,Kalimuendo,6.0,6.0,Nott'm Forest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,697,Adli,5.4,5.4,Bournemouth,24.90,35.10,35.10,35.10,35.10,35.10,35.10,18.15,18.15,18.15,1.32,1.62,1.62,1.86,1.78,1.69,1.81,1.00,0.98,1.02
M,698,Okafor,5.5,5.5,Leeds United,59.10,59.10,59.10,59.10,59.10,59.10,59.10,59.10,59.10,59.10,2.77,3.17,2.86,2.38,3.07,2.61,2.69,2.62,3.24,2.82
M,699,Douglas Luiz,4.9,4.9,Nott'm Forest,51.90,38.25,27.30,27.30,27.30,27.30,27.30,27.30,27.30,27.30,2.10,1.35,1.14,1.19,1.11,1.27,1.09,1.13,1.03,1.15
M,700,Dowman,4.3,4.3,Arsenal,1.80,1.80,1.80,1.80,1.80,3.60,1.80,1.80,1.80,1.80,0.10,0.10,0.11,0.10,0.11,0.20,0.10,0.10,0.10,0.10
M,702,Burrowes,4.4,4.4,Aston Villa,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,0.09,0.10,0.09,0.10,0.10,0.10,0.10,0.10,0.10,0.09
G,703,Proctor,3.9,3.9,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,705,Campbell,3.9,3.9,Everton,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
D,706,Justin,3.9,3.9,Leeds United,56.85,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,2.00,0.60,0.59,0.51,0.58,0.51,0.54,0.50,0.61,0.58
M,707,Dibling,5.3,5.3,Everton,41.25,29.55,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,2.09,1.25,0.58,0.55,0.55,0.60,0.59,0.53,0.64,0.47
M,708,M.Fernandes,5.5,5.5,West Ham,78.45,71.70,71.70,71.70,71.70,71.70,71.70,71.70,71.70,71.70,3.87,3.24,3.38,3.03,3.48,3.43,3.46,2.83,3.03,2.93
D,709,Krejčí,4.5,4.5,Wolves,86.70,86.70,86.70,86.70,86.70,173.40,86.70,86.70,86.70,86.70,3.34,3.05,1.63,3.47,2.66,5.08,3.28,3.13,2.71,3.27
D,710,Patterson,3.9,3.9,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,711,Harriman-Annous,4.5,4.5,Arsenal,0.30,0.30,0.30,0.30,0.30,0.60,0.30,0.30,0.30,0.30,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.02
M,712,Yeremy,5.8,5.8,Crystal Palace,85.50,75.30,42.00,42.00,42.00,42.00,42.00,34.35,34.35,34.35,3.70,3.77,1.98,1.88,1.91,2.39,2.34,1.59,1.60,1.73
D,713,A.Jimenez,4.5,4.5,Bournemouth,70.20,70.20,70.20,70.20,70.20,70.20,70.20,70.20,70.20,70.20,3.23,2.35,2.52,3.35,2.89,3.14,3.12,3.59,3.35,3.60
F,714,Woltemade,7.3,7.3,Newcastle,62.40,40.95,40.95,40.95,40.95,40.95,40.95,40.95,40.95,40.95,3.61,2.44,2.31,2.00,2.44,2.18,1.93,2.34,2.42,2.11
G,715,John,4.0,4.0,Nott'm Forest,0.90,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,0.03,0.47,0.61,0.67,0.64,0.72,0.54,0.56,0.42,0.67
D,716,Savona,4.5,4.5,Nott'm Forest,12.60,30.45,12.60,12.60,12.60,12.60,12.60,12.60,12.60,12.60,0.51,0.93,0.48,0.51,0.49,0.56,0.46,0.46,0.39,0.52
M,717,Xavi,6.5,6.5,Spurs,74.40,65.40,65.40,59.10,59.10,59.10,59.10,59.10,59.10,59.10,3.41,3.68,3.38,2.43,2.57,2.77,2.22,2.61,2.85,2.29
M,718,S.Magassa,5.0,5.0,West Ham,66.00,66.00,66.00,66.00,66.00,66.00,66.00,66.00,66.00,66.00,2.63,2.52,2.53,2.41,2.56,2.56,2.59,2.24,2.34,2.27
D,719,Lindelöf,4.5,4.5,Aston Villa,70.20,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,2.73,0.33,0.30,0.32,0.31,0.32,0.32,0.32,0.31,0.31
F,720,Tolu,5.4,5.4,Wolves,77.10,73.05,74.10,74.10,74.10,148.20,74.10,74.10,74.10,74.10,2.81,3.04,2.58,3.28,3.03,5.36,2.94,3.09,2.84,2.96
D,721,Milosavljević,4.4,4.4,Bournemouth,0.00,0.00,0.00,0.00,0.00,0.00,53.55,53.55,53.55,53.55,0.00,0.00,0.00,0.00,0.00,0.00,2.47,2.74,2.72,2.91
M,722,Florentino,5.0,5.0,Burnley,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,3.34,3.10,3.42,3.19,3.29,3.31,3.27,3.35,3.44,3.44
D,723,Canvot,4.5,4.5,Crystal Palace,82.35,23.70,7.05,7.05,7.05,7.05,7.05,7.05,7.05,7.05,3.60,1.21,0.29,0.31,0.30,0.37,0.35,0.31,0.31,0.35
D,724,Geertruida,4.5,4.5,Sunderland,70.20,47.25,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,2.75,2.15,0.71,0.84,0.52,0.63,0.71,0.67,0.70,0.69
D,725,Hincapie,5.3,5.3,Arsenal,81.60,15.00,15.00,15.00,15.00,30.00,15.00,15.00,15.00,15.00,4.03,0.66,0.69,0.69,0.73,1.40,0.67,0.64,0.65,0.73
F,726,Kolo Muani,6.9,6.9,Spurs,70.35,58.05,58.05,29.85,29.85,29.85,29.85,29.85,29.85,29.85,3.03,3.26,2.91,1.32,1.35,1.41,1.19,1.33,1.46,1.23
M,727,Chukwueze,5.3,5.3,Fulham,0.00,0.00,64.80,64.80,64.80,64.80,64.80,64.80,64.80,64.80,0.00,0.00,3.00,2.79,3.11,2.38,2.86,3.02,3.29,2.73
M,728,Röhl,5.0,5.0,Everton,70.95,30.90,16.80,16.80,16.80,16.80,16.80,16.80,16.80,16.80,3.56,1.24,0.67,0.65,0.64,0.69,0.68,0.63,0.74,0.57
F,730,Brobbey,5.5,5.5,Sunderland,69.30,69.30,66.90,66.90,66.90,66.90,66.90,66.90,66.90,66.90,3.00,3.35,3.12,3.65,2.35,2.85,3.15,3.04,2.94,3.16
M,731,Kevin,5.8,5.8,Fulham,51.00,35.55,23.25,23.25,23.25,23.25,23.25,23.25,23.25,23.25,2.34,1.55,1.13,1.05,1.13,0.93,1.07,1.13,1.21,1.03
F,732,Uche,5.5,5.5,Crystal Palace,40.05,27.90,16.35,16.35,16.35,16.35,16.35,5.70,5.70,5.70,1.84,1.42,0.82,0.80,0.81,0.99,0.96,0.29,0.29,0.31
G,733,Lammens,5.0,5.0,Man Utd,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.76,2.33,2.14,3.45,3.13,3.26,3.41,3.55,2.76,3.00
M,734,Bakwa,5.9,5.9,Nott'm Forest,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,1.05,0.86,1.00,1.07,1.00,1.22,0.97,0.99,0.87,1.07
M,735,Traoré,5.5,5.5,Sunderland,0.00,0.00,59.25,59.25,59.25,59.25,59.25,59.25,59.25,59.25,0.00,0.00,2.67,3.06,1.98,2.41,2.72,2.52,2.47,2.70
G,736,Donnarumma,5.7,5.7,Man City,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.28,3.15,3.84,3.16,2.79,3.67,3.29,3.46,3.53,3.47
F,737,Kusi-Asare,4.5,4.5,Fulham,14.70,14.70,14.70,14.70,14.70,14.70,2.70,2.70,2.70,2.70,0.74,0.71,0.76,0.71,0.76,0.63,0.14,0.14,0.15,0.13
G,738,Fabianski,4.5,4.5,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,739,Mukasa,4.4,4.4,Man City,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
D,740,Mfuni,3.9,3.9,Man City,38.40,28.05,21.15,21.15,21.15,21.15,3.00,3.00,3.00,3.00,1.55,1.06,0.86,0.79,0.73,0.83,0.11,0.11,0.11,0.11
F,741,Gray,4.5,4.5,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,742,McAidoo,4.5,4.5,Man City,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02
M,743,Emenalo,4.5,4.5,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,744,Oriola,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,745,Byfield,4.0,4.0,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,746,Morrison,4.5,4.5,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,747,Mayers,4.0,4.0,West Ham,13.20,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.58,0.06,0.06,0.05,0.06,0.06,0.06,0.05,0.06,0.06
M,748,Dasilva,4.9,4.9,Brentford,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,749,Mané,4.5,4.5,Wolves,63.30,60.15,48.90,48.90,48.90,97.80,48.90,48.90,48.90,48.90,2.25,2.35,1.63,2.00,1.85,3.41,1.81,1.89,1.81,1.82
D,750,Rowswell,4.0,4.0,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,751,Akhamrich,4.5,4.5,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,752,Golambeckis,4.0,4.0,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,753,Ruddy,4.0,4.0,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,754,George Hemmings,4.5,4.5,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,755,Lacey,4.5,4.5,Man Utd,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.08,0.07,0.06,0.08,0.08,0.08,0.07,0.08,0.07,0.08
M,756,DaCosta,4.5,4.5,Bournemouth,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
G,757,Hollingshead,4.0,4.0,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,758,Mohamadou Kanté,4.5,4.5,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,759,Salmon,4.0,4.0,Arsenal,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,760,Lucky,4.0,4.0,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
D,761,Simmonds,4.0,4.0,Brighton,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,762,Drakes-Thomas,4.5,4.5,Crystal Palace,15.00,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,0.66,0.05,0.05,0.05,0.05,0.06,0.06,0.05,0.05,0.05
M,763,Gray,4.5,4.5,Man City,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,764,Heskey,4.5,4.5,Man City,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02
D,765,Shahar,4.0,4.0,Newcastle,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
D,766,Olagunju,4.0,4.0,Wolves,0.30,0.30,0.30,0.30,0.30,0.60,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01
M,767,Rawlings,4.5,4.5,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,768,Leon Routh,4.0,4.0,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,769,Bendito Mantato,4.5,4.5,Man Utd,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.07,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07
M,770,Ridgeon,4.5,4.5,Fulham,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,771,Fletcher,4.5,4.5,Man Utd,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,772,Alabi,4.5,4.5,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,773,Benamar,4.0,4.0,Crystal Palace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,774,Jenson Jones,4.0,4.0,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,775,Tutierov,4.5,4.5,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,776,Pimlott,4.5,4.5,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,777,Ojinnaka,4.5,4.5,Wolves,0.30,0.30,0.30,0.30,0.30,0.60,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01
M,778,Sutherland,4.5,4.5,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,779,Graham,4.5,4.5,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,780,Casey,4.5,4.5,Crystal Palace,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
D,781,Carroll,4.0,4.0,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
G,782,Forster,4.0,4.0,Bournemouth,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
M,783,Groß,5.5,5.5,Brighton,78.45,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,2.61,2.89,2.53,2.77,2.74,2.41,2.57,2.72,2.22,2.63
M,784,Brierley,4.5,4.5,Burnley,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,785,Pablo,5.5,5.5,West Ham,17.55,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,0.92,1.02,1.15,0.97,1.15,1.13,1.19,0.96,1.03,0.99
G,786,McNally,4.0,4.0,Fulham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,787,Chambers,4.5,4.5,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,788,Kukonki,4.0,4.0,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,789,Merrick,4.0,4.0,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,790,Williams-Barnett,4.5,4.5,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
